Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
ZKSCAN1,0.4367816091954023,0.31226053639846746,0.5306513409961686,0.42337164750957856
ZFP14,0.31800766283524906,0.6417624521072797,0.42337164750957856,0.42528735632183906
ZNF322,0.8888888888888888,0.20114942528735633,0.31800766283524906,0.4272030651340996
SMAD4,0.29693486590038315,0.45977011494252873,0.4367816091954023,0.42911877394636017
ZNF570,0.4444444444444444,0.3524904214559387,0.41954022988505746,0.43103448275862066
FOXD2,0.8486590038314177,0.8295019157088123,0.8582375478927203,0.4329501915708812
NR2F6,0.20881226053639848,0.7509578544061303,0.40229885057471265,0.43486590038314177
XPA,0.4846743295019157,0.5727969348659003,0.5804597701149425,0.4367816091954023
ZNF169,0.1417624521072797,0.5708812260536399,0.4042145593869732,0.4386973180076628
SPIB,0.20306513409961685,0.07279693486590039,0.07854406130268199,0.44061302681992337
ZNF675,0.49808429118773945,0.5632183908045977,0.5114942528735632,0.4425287356321839
FOXP2,0.867816091954023,0.9272030651340997,0.4789272030651341,0.4444444444444444
ZNF26,0.5268199233716475,0.5191570881226054,0.5919540229885057,0.446360153256705
MTF1,0.6417624521072797,0.3831417624521073,0.5095785440613027,0.4482758620689655
ZBTB48,0.4578544061302682,0.6015325670498084,0.4559386973180077,0.4501915708812261
E2F6,0.7586206896551724,0.7432950191570882,0.47509578544061304,0.4521072796934866
ZNF101,0.421455938697318,0.42337164750957856,0.3793103448275862,0.4540229885057471
KLF13,0.41379310344827586,0.32950191570881227,0.2222222222222222,0.4559386973180077
MECP2,0.367816091954023,0.5268199233716475,0.632183908045977,0.4578544061302682
ZNF146,0.4042145593869732,0.39272030651340994,0.45977011494252873,0.45977011494252873
ETS2,0.27011494252873564,0.3793103448275862,0.8448275862068966,0.4616858237547893
STAT5A,0.34674329501915707,0.39655172413793105,0.4329501915708812,0.46360153256704983
PATZ1,0.5862068965517241,0.6494252873563219,0.42528735632183906,0.46551724137931033
ZNF682,0.5613026819923371,0.6264367816091954,0.5344827586206896,0.4674329501915709
UBP1,0.4904214559386973,0.9137931034482759,0.6130268199233716,0.46934865900383144
ZNF490,0.40804597701149425,0.35823754789272033,0.367816091954023,0.47126436781609193
E2F3,0.6494252873563219,0.5114942528735632,0.6226053639846744,0.4731800766283525
ZNF410,0.44061302681992337,0.5574712643678161,0.49616858237547895,0.47509578544061304
ZNF425,0.36398467432950193,0.8697318007662835,0.8103448275862069,0.47701149425287354
BPTF,0.2222222222222222,0.26053639846743293,0.3160919540229885,0.4789272030651341
ZNF658,0.8256704980842912,0.8582375478927203,0.9808429118773946,0.48084291187739464
NFIC,0.8084291187739464,0.3888888888888889,0.710727969348659,0.4827586206896552
ZNF713,0.4885057471264368,0.46934865900383144,0.13218390804597702,0.4846743295019157
NANOG,0.49233716475095785,0.40804597701149425,0.5191570881226054,0.48659003831417624
ZNF197,0.9540229885057471,0.9578544061302682,0.5900383141762452,0.4885057471264368
ZNF398,0.31417624521072796,0.40229885057471265,0.32567049808429116,0.4904214559386973
TFDP2,0.5459770114942529,0.5095785440613027,0.5555555555555556,0.49233716475095785
POU5F1,0.48659003831417624,0.3275862068965517,0.7681992337164751,0.4942528735632184
EGR3,0.3563218390804598,0.22413793103448276,0.5881226053639846,0.49616858237547895
TGIF2,0.3735632183908046,0.3620689655172414,0.29118773946360155,0.49808429118773945
TP53,0.4616858237547893,0.5421455938697318,0.47701149425287354,0.5
MYNN,0.41954022988505746,0.43103448275862066,0.4425287356321839,0.5019157088122606
ZNF585A,0.6015325670498084,0.7222222222222222,0.6819923371647509,0.5038314176245211
ZNF436,0.9252873563218391,0.9003831417624522,0.9386973180076629,0.5057471264367817
ZNF28,0.6053639846743295,0.5440613026819924,0.31417624521072796,0.5076628352490421
HMG20A,0.3793103448275862,0.3735632183908046,0.31226053639846746,0.5095785440613027
MEF2C,0.3218390804597701,0.13026819923371646,0.1360153256704981,0.5114942528735632
ZNF527,0.4942528735632184,0.4386973180076628,0.3505747126436782,0.5134099616858238
LIN54,0.46551724137931033,0.7145593869731801,0.289272030651341,0.5153256704980843
PURA,0.4386973180076628,0.4559386973180077,0.44061302681992337,0.5172413793103449
STAT4,0.2567049808429119,0.17049808429118773,0.4521072796934866,0.5191570881226054
ZNF302,0.60727969348659,0.6206896551724138,0.7432950191570882,0.5210727969348659
PRDM4,0.6398467432950191,0.5383141762452107,0.8314176245210728,0.5229885057471264
FOXC1,0.5344827586206896,0.5076628352490421,0.5632183908045977,0.524904214559387
NR5A2,0.7739463601532567,0.7049808429118773,0.6781609195402298,0.5268199233716475
ZNF467,0.1475095785440613,0.4885057471264368,0.5229885057471264,0.5287356321839081
NFE2L1,0.524904214559387,0.9291187739463601,0.25287356321839083,0.5306513409961686
ZNF317,0.30842911877394635,0.26436781609195403,0.3103448275862069,0.5325670498084292
